Measure Mode: process_time_time
Thread ID: 53499760661280
Fiber ID: 53499815771480
Total: 0.021020
Sort by: self_time

 %self      total      self      wait     child     calls  name
  0.01      0.000     0.000     0.000     0.000        1   <Class::Rack::MockRequest>#parse_uri_rfc2396
  0.01      0.000     0.000     0.000     0.000        2   Rack::Request#reject_trusted_ip_addresses
  0.01      0.000     0.000     0.000     0.000        1   Analytical::Modules::Google#initialize
  0.01      0.020     0.000     0.000     0.020        1   ActionDispatch::Integration::RequestHelpers#get
  0.01      0.000     0.000     0.000     0.000        2   String#tr
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#each
  0.01      0.000     0.000     0.000     0.000        2   Hash#regular_writer
  0.01      0.000     0.000     0.000     0.000        1   String#delete
  0.01      0.000     0.000     0.000     0.000        1   ActionView::Rendering::ClassMethods#view_context_class
  0.01      0.000     0.000     0.000     0.000        1   StringIO#flush
  0.01      0.000     0.000     0.000     0.000        1   AbstractController::Base#method_for_action
  0.01      0.000     0.000     0.000     0.000        1   <Class::ActionController::Parameters>#permit_all_parameters
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#_run_checkout_callbacks
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::HashWithIndifferentAccess#dup
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter_for
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Parameters#path_parameters=
  0.01      0.000     0.000     0.000     0.000        6   ActiveRecord::LogSubscriber#logger
  0.01      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request::Session::Options>#set
  0.01      0.000     0.000     0.000     0.000        1   IPAddr#==
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter::CompiledFilter#call
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern#offsets
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::PerformanceTest#profile_options
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#marked_for_same_origin_verification?
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::RealTransaction#rollback
  0.01      0.000     0.000     0.000     0.000        1   ActionView::AbstractRenderer#with_layout_format
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#simulator
  0.01      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#raw
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#append_charset?
  0.01      0.000     0.000     0.000     0.000        2   ActionDispatch::Journey::Path::Pattern#to_regexp
  0.01      0.018     0.000     0.000     0.018        1   ActiveSupport::TaggedLogging#tagged
  0.01      0.017     0.000     0.000     0.017        1   ActionDispatch::Callbacks#_run_call_callbacks
  0.01      0.000     0.000     0.000     0.000        2   ActiveRecord::TestFixtures::ClassMethods#uses_transaction?
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::Inflector#underscore
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#disable_query_cache!
  0.01      0.000     0.000     0.000     0.000        1   ActionController::RequestForgeryProtection#mark_for_same_origin_verification!
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#content_type=
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#ip
  0.01      0.000     0.000     0.000     0.000        1   Integer#to_int
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#custom_routes
  0.01      0.000     0.000     0.000     0.000        1   Digest::Class#initialize
  0.01      0.000     0.000     0.000     0.000        1   Rails::Application#env_config
  0.01      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#resolve_assets_with
  0.01      0.000     0.000     0.000     0.000        2   Thread#[]=
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#match_routes
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#sending!
  0.01      0.012     0.000     0.000     0.012        1   ActionView::TemplateRenderer#render_template
  0.01      0.000     0.000     0.000     0.000        1   I18n::Base#locale
  0.01      0.000     0.000     0.000     0.000        2   Fixnum#<=>
  0.01      0.000     0.000     0.000     0.000        2   Sprockets::CachedEnvironment#cached
  0.01      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::DetailsCache#_set_detail
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#pop_tags
  0.01      0.000     0.000     0.000     0.000        1   String#encoding
  0.01      0.000     0.000     0.000     0.000        1   Rack::Request#content_length
  0.01      0.000     0.000     0.000     0.000        1   Digest::Base#initialize_copy
  0.01      0.000     0.000     0.000     0.000        1   #<Class:0x006150c4ac1c48>#parse
  0.01      0.000     0.000     0.000     0.000        2   ActionView::Layouts#_conditional_layout?
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::SetupAndTeardown#after_teardown
  0.01      0.000     0.000     0.000     0.000        2   Rack::Test::Cookie#domain
  0.01      0.013     0.000     0.000     0.013        2  *ActionController::Rendering#render_to_body
  0.01      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::Filters::Environment#value=
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#stringify_keys
  0.01      0.000     0.000     0.000     0.000        1   <Class::ApplicationController>#_process_action_callbacks
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Headers#initialize
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session::Options#to_hash
  0.01      0.000     0.000     0.000     0.000        1   Array#[]
  0.01      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#pre_loaded_fixtures
  0.01      0.013     0.000     0.000     0.013        1   ActionController::ImplicitRender#default_render
  0.01      0.000     0.000     0.000     0.000        2   Gem::Version#segments
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::RackBody#close
  0.01      0.000     0.000     0.000     0.000        1   Hash#except!
  0.01      0.000     0.000     0.000     0.000        5   ActiveSupport::Callbacks::Filters::Environment#target
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionHandler#clear_active_connections!
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#content_length
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern#names
  0.01      0.000     0.000     0.000     0.000        1   <Module::URI>#parser
  0.01      0.000     0.000     0.000     0.000        5  *Rack::BodyProxy#each
  0.01      0.000     0.000     0.000     0.000        3   Fixnum#===
  0.01      0.000     0.000     0.000     0.000        1   ActionView::OutputFlow#get
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#check_path_parameters!
  0.01      0.000     0.000     0.000     0.000        3   ActiveSupport::Callbacks::Filters::Environment#run_block
  0.01      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#assets_manifest
  0.01      0.000     0.000     0.000     0.000        1   Rack::Utils::KeySpaceConstrainedParams#[]
  0.01      0.000     0.000     0.000     0.000        1   Rack::Utils#bytesize
  0.01      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#expired?
  0.01      0.000     0.000     0.000     0.000        1   ActionView::ViewPaths#details_for_lookup
  0.01      0.000     0.000     0.000     0.000        2   IPAddr#ipv6?
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#enable_query_cache!
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies::SerializedCookieJars#needs_migration?
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::Transaction#rollback_records
  0.01      0.000     0.000     0.000     0.000        1   String#squeeze!
  0.01      0.000     0.000     0.000     0.000        1   Enumerable#all?
  0.01      0.000     0.000     0.000     0.000        1   BasicObject#instance_exec
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::GTG::TransitionTable#memo
  0.01      0.000     0.000     0.000     0.000        1   Array#-
  0.01      0.000     0.000     0.000     0.000        1   <Module::Rails>#env
  0.01      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#append_info_to_payload
  0.01      0.000     0.000     0.000     0.000        1   Float#to_f
  0.01      0.000     0.000     0.000     0.000        1   ActionView::Layouts#_normalize_layout
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response::Buffer#abort
  0.01      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#assets_environment
  0.01      0.000     0.000     0.000     0.000        1   Array#initialize_copy
  0.01      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#_checkin_callbacks
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Headers#merge!
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#length
  0.01      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#secure?
  0.01      0.000     0.000     0.000     0.000        1   ActionDispatch::Response#sent!
  0.01      0.001     0.000     0.000     0.001        1   ActiveRecord::TestFixtures#before_setup
  0.01      0.000     0.000     0.000     0.000        1   <Class::PageController>#middleware_stack
  0.01      0.000     0.000     0.000     0.000        1   ActionView::PathSet#typecast

* indicates recursively called methods
