Measure Mode: memory
Thread ID: 53499760661280
Fiber ID: 53499815771480
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        3   Hash#default_proc
   NaN      0.000     0.000     0.000     0.000        3   Hash#default=
   NaN      0.000     0.000     0.000     0.000        6   Hash#default
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::HashWithIndifferentAccess#update
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::HashWithIndifferentAccess#initialize
   NaN      0.000     0.000     0.000     0.000        9   Hash#to_hash
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::HashWithIndifferentAccess>#new_from_hash_copying_default
   NaN      0.000     0.000     0.000     0.000        2   Hash#with_indifferent_access
   NaN      0.000     0.000     0.000     0.000        9   Enumerable#each_with_object
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Parameters#normalize_encode_params
   NaN      0.000     0.000     0.000     0.000        1   StringIO#rewind
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActionDispatch::Request::Utils>#perform_deep_munge
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActionDispatch::Request::Utils>#deep_munge
   NaN      0.000     0.000     0.000     0.000       16   Hash#keys
   NaN      0.000     0.000     0.000     0.000        3   Rack::Utils::KeySpaceConstrainedParams#to_params_hash
   NaN      0.000     0.000     0.000     0.000        3   Rack::Utils::KeySpaceConstrainedParams#initialize
   NaN      0.000     0.000     0.000     0.000        2   Rack::Utils#parse_nested_query
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#parse_query
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Request#parse_query
   NaN      0.000     0.000     0.000     0.000        1   StringIO#read
   NaN      0.000     0.000     0.000     0.000        1   #<Class:0x006150c4ac1c48>#parse
   NaN      0.000     0.000     0.000     0.000        1   <Class::Rack::Multipart::Parser>#create
   NaN      0.000     0.000     0.000     0.000        1   <Module::Rack::Multipart>#parse_multipart
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#parse_multipart
   NaN      0.000     0.000     0.000     0.000        2   Mime::Type#to_s
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#form_data?
   NaN      0.000     0.000     0.000     0.000        3   BasicObject#equal?
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#POST
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#POST
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Http::Parameters#parameters
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::ParameterFilter#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter_for
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#parameter_filter
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_parameters
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Instrumentation#process_action
   NaN      0.000     0.000     0.000     0.000       72   Symbol#==
   NaN      0.000     0.000     0.000     0.000        1   #<Class:0x006150c578ad30>#format
   NaN      0.000     0.000     0.000     0.000        1   <Class::PageController>#_wrapper_options
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Base#_wrapper_options
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_formats
   NaN      0.000     0.000     0.000     0.000        4   Mime::Type#to_sym
   NaN      0.000     0.000     0.000     0.000        3   Mime::Type#ref
   NaN      0.000     0.000     0.000     0.000        3   Object#try!
   NaN      0.000     0.000     0.000     0.000        3   Object#try
   NaN      0.000     0.000     0.000     0.000        2   <Class::Mime::Type>#lookup
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::MimeNegotiation#content_mime_type
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#_wrapper_enabled?
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ParamsWrapper#process_action
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActiveRecord::LogSubscriber>#reset_runtime
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Railties::ControllerRuntime#process_action
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::UrlFor::ClassMethods#action_methods
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#action_method?
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#method_for_action
   NaN      0.000     0.000     0.000     0.000       52   Set#include?
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#hidden_actions
   NaN      0.000     0.000     0.000     0.000        1   ActionController::HideActions::ClassMethods#visible_action?
   NaN      0.000     0.000     0.000     0.000        1   ActionController::HideActions#method_for_action
   NaN      0.000     0.000     0.000     0.000        1   ActionController::ImplicitRender#method_for_action
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#_valid_action_name?
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#_find_action_name
   NaN      0.000     0.000     0.000     0.000        1   AbstractController::Base#process
   NaN      0.000     0.000     0.000     0.000        2   Thread#[]=
   NaN      0.000     0.000     0.000     0.000        2   I18n::Base#config=
   NaN      0.000     0.000     0.000     0.000        1   ActionView::I18nProxy#initialize
   NaN      0.000     0.000     0.000     0.000        1   <Module::ActionView::Template::Handlers>#extensions
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_handlers
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_variants
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionView::Base>#default_formats
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_formats
   NaN      0.000     0.000     0.000     0.000        1   Array#uniq!
   NaN      0.000     0.000     0.000     0.000        1   I18n::Base#default_locale
   NaN      0.000     0.000     0.000     0.000        2   I18n::Config#default_locale
   NaN      0.000     0.000     0.000     0.000        1   I18n::Config#locale
   NaN      0.000     0.000     0.000     0.000        1   I18n::Base#locale
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#default_locale
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::Accessors#initialize_details
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#typecast
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#initialize
   NaN      0.000     0.000     0.000     0.000        1   Array#initialize_copy
   NaN      0.000     0.000     0.000     0.000        1   ActionView::PathSet#to_ary
   NaN      0.000     0.000     0.000     0.000       11   Kernel#Array
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext::ViewPaths#view_paths=
   NaN      0.000     0.000     0.000     0.000        1   ActionView::LookupContext#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionView::ViewPaths::ClassMethods#_prefixes
   NaN      0.000     0.000     0.000     0.000        2   ActionView::ViewPaths#_prefixes
   NaN      0.000     0.000     0.000     0.000        1   ActionView::ViewPaths#details_for_lookup
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionController::Base>#_view_paths
   NaN      0.000     0.000     0.000     0.000       11   ActionView::ViewPaths#lookup_context
   NaN      0.000     0.000     0.000     0.000        4   I18n::Base#config
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Rendering#process
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Metal#dispatch
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Cache::Response#cache_control_segments
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Cache::Response#cache_control_headers
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Http::Cache::Response#prepare_cache_control!
   NaN      0.000     0.000     0.000     0.000       18   Hash#[]
   NaN      0.000     0.000     0.000     0.000        6   ActionDispatch::Response#[]
   NaN      0.000     0.000     0.000     0.000        2   Thread::ConditionVariable#initialize
   NaN      0.000     0.000     0.000     0.000        2   MonitorMixin::ConditionVariable#initialize
   NaN      0.000     0.000     0.000     0.000        2   MonitorMixin#new_cond
   NaN      0.000     0.000     0.000     0.000        2   Rack::Utils#status_code
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Response#status=
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Response::Buffer#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Response#build_buffer
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Response#munge_body_object
   NaN      0.000     0.000     0.000     0.000        9   Array#==
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Response#body=
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Response#merge_default_headers
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionDispatch::Response>#default_headers
   NaN      0.000     0.000     0.000     0.000        2   Mutex#initialize
   NaN      0.000     0.000     0.000     0.000        2   MonitorMixin#mon_initialize
   NaN      0.000     0.000     0.000     0.000        2   MonitorMixin#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Response#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#set_response!
   NaN      0.000     0.000     0.000     0.000        1   ActionController::RackDelegation#dispatch
   NaN      0.000     0.000     0.000     0.000        1   ActionController::Metal#initialize
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Routing::UrlFor#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionView::Layouts#initialize
   NaN      0.000     0.000     0.000     0.000        2   Kernel#lambda
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::MiddlewareStack#each
   NaN      0.000     0.000     0.000     0.000        1   <Class::PageController>#middleware_stack
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionController::Metal>#action
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#dispatch
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies::ClassCache#get
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Dependencies#constantize
   NaN      0.000     0.000     0.000     0.000        4   String#capitalize
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActiveSupport::Inflector::Inflections>#instance
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Inflector#inflections
   NaN      0.000     0.000     0.000     0.000       38   String#sub
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Inflector#camelize
   NaN      0.000     0.000     0.000     0.000        4   String#camelize
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller_reference
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#controller
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#merge_default_action!
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Inflector#underscore
   NaN      0.000     0.000     0.000     0.000        1   String#underscore
   NaN      0.000     0.000     0.000     0.000       45   Hash#key?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#normalize_controller!
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#prepare_params!
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#check_path_parameters!
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet::Dispatcher#serve
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::Parameters#path_parameters=
   NaN      0.000     0.000     0.000     0.000        4   ActionDispatch::Http::Parameters#path_parameters
   NaN      0.000     0.000     0.000     0.000        1   Array#zip
   NaN      0.000     0.000     0.000     0.000        1   Enumerator#each
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#length
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#captures
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern::MatchData#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern#offsets
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Path::Pattern#names
   NaN      0.000     0.000     0.000     0.000       13   Array#map!
   NaN      0.000     0.000     0.000     0.000       13   Enumerable#sort_by
   NaN      0.000     0.000     0.000     0.000       13   Array#sort_by!
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#all?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Route#matches?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#match_routes
   NaN      0.000     0.000     0.000     0.000       12   Regexp#match
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Journey::Path::Pattern#to_regexp
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Journey::Path::Pattern#match
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Routes#partitioned_routes
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#partitioned_routes
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#custom_routes
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::GTG::TransitionTable#memo
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#flat_map
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::GTG::TransitionTable#accepting?
   NaN      0.000     0.000     0.000     0.000        2   Enumerable#find_all
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::GTG::TransitionTable#move
   NaN      0.000     0.000     0.000     0.000        2   StringScanner#scan
   NaN      0.000     0.000     0.000     0.000        1   StringScanner#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::GTG::Simulator#memos
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Routes#simulator
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#simulator
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Routes#ast
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#ast
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#filter_routes
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#find_routes
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Journey::Router#serve
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#path_info=
   NaN      0.000     0.000     0.000     0.000        9   String#gsub!
   NaN      0.000     0.000     0.000     0.000        4   String#sub!
   NaN      0.000     0.000     0.000     0.000        1   String#squeeze!
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Journey::Router::Utils>#normalize_path
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Routing::RouteSet#call
   NaN      0.000     0.000     0.000     0.000        1   Rack::ETag#call
   NaN      0.000     0.000     0.000     0.000        1   Rack::ConditionalGet#call
   NaN      0.000     0.000     0.000     0.000        1   Rack::Head#call
   NaN      0.000     0.000     0.000     0.000        1   Fixnum#zero?
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#content_length
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#content_length
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::ParamsParser#parse_formatted_parameters
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::ParamsParser#call
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Flash#call
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request::Session::Options>#set
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session::Options#initialize
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request::Session>#set
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request::Session#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionDispatch::Request::Session>#find
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Request::Session>#create
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Session::SessionObject#prepare_session
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::Persisted#context
   NaN      0.000     0.000     0.000     0.000        1   Rack::Session::Abstract::Persisted#call
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Cookies#call
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::QueryCache#enable_query_cache!
   NaN      0.000     0.000     0.000     0.000        6   Module#name
   NaN      0.000     0.000     0.000     0.000        5   ActiveRecord::ConnectionAdapters::ConnectionHandler#class_to_pool
   NaN      0.000     0.000     0.000     0.000        5   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection_pool
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::ConnectionAdapters::ConnectionHandler#retrieve_connection
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::ConnectionHandling#retrieve_connection
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::ConnectionHandling#connection
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryCache#call
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionManagement#call
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActionDispatch::Callbacks>#_call_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Callbacks#_call_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Callbacks#_run_call_callbacks
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Callbacks#call
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp::GetIp#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RemoteIp#call
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::DebugExceptions#call
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::ShowExceptions#call
   NaN      0.000     0.000     0.000     0.000        1   Integer#round
   NaN      0.000     0.000     0.000     0.000        2   Fixnum#divmod
   NaN      0.000     0.000     0.000     0.000        1   Time#to_default_s
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#trusted_proxy?
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#reject_trusted_ip_addresses
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#split_ip_addresses
   NaN      0.000     0.000     0.000     0.000        1   Rack::Request#ip
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Request#ip
   NaN      0.000     0.000     0.000     0.000        7   Rack::Request#path_info
   NaN      0.000     0.000     0.000     0.000        3   Rack::Request#script_name
   NaN      0.000     0.000     0.000     0.000        2   Rack::Request#path
   NaN      0.000     0.000     0.000     0.000        5   Rack::Request#query_string
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Http::FilterParameters#filtered_path
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Request#check_method
   NaN      0.000     0.000     0.000     0.000        5   ActionDispatch::Request#request_method
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#started_request_message
   NaN      0.000     0.000     0.000     0.000      208   ActiveSupport::Notifications::Fanout::Subscribers::Evented#subscribed_to?
   NaN      0.000     0.000     0.000     0.000       23   Array#select
   NaN      0.000     0.000     0.000     0.000        9   ActiveSupport::Notifications::InstrumentationRegistry#instrumenter_for
   NaN      0.000     0.000     0.000     0.000        9   <Module::ActiveSupport::Notifications>#instrumenter
   NaN      0.000     0.000     0.000     0.000        2   Symbol#[]
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::StringInquirer#method_missing
   NaN      0.000     0.000     0.000     0.000        1   <Module::Rails>#env
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#development?
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#call_app
   NaN      0.000     0.000     0.000     0.000        3   Array#concat
   NaN      0.000     0.000     0.000     0.000        7   Kernel#tap
   NaN      0.000     0.000     0.000     0.000        4   Array#reject
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#push_tags
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging::Formatter#tagged
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TaggedLogging#tagged
   NaN      0.000     0.000     0.000     0.000       12   Array#collect
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#compute_tags
   NaN      0.000     0.000     0.000     0.000        3   Rails::Rack::Logger#logger
   NaN      0.000     0.000     0.000     0.000        7   ActionDispatch::Http::FilterParameters#initialize
   NaN      0.000     0.000     0.000     0.000        7   ActionDispatch::Http::URL#initialize
   NaN      0.000     0.000     0.000     0.000        7   ActionDispatch::Request#initialize
   NaN      0.000     0.000     0.000     0.000        1   Rails::Rack::Logger#call
   NaN      0.000     0.000     0.000     0.000        5   String#%
   NaN      0.000     0.000     0.000     0.000       51   Fixnum#|
   NaN      0.000     0.000     0.000     0.000        5   Fixnum#&
   NaN      0.000     0.000     0.000     0.000        3   String#unpack
   NaN      0.000     0.000     0.000     0.000        1   <Module::OpenSSL::Random>#random_bytes
   NaN      0.000     0.000     0.000     0.000        1   Integer#to_int
   NaN      0.000     0.000     0.000     0.000        1   <Module::SecureRandom>#random_bytes
   NaN      0.000     0.000     0.000     0.000        1   <Module::SecureRandom>#uuid
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#internal_request_id
   NaN      0.000     0.000     0.000     0.000        9   NilClass#blank?
   NaN      0.000     0.000     0.000     0.000        6   Object#presence
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#external_request_id
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::RequestId#call
   NaN      0.000     0.000     0.000     0.000       17   String#==
   NaN      0.000     0.000     0.000     0.000        1   Rack::MethodOverride#allowed_methods
   NaN      0.000     0.000     0.000     0.000        1   Rack::MethodOverride#call
   NaN      0.000     0.000     0.000     0.000        2   <Module::Process>#clock_gettime
   NaN      0.000     0.000     0.000     0.000        2   Rack::Runtime#clock_time
   NaN      0.000     0.000     0.000     0.000        1   Rack::Runtime#call
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry#set_cache_for
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveSupport::Cache::Strategy::LocalCache::LocalCacheRegistry>#set_cache_for
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Store#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Strategy::LocalCache::LocalStore#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Cache::Strategy::LocalCache::Middleware#call
   NaN      0.000     0.000     0.000     0.000        3   <Class::File>#file?
   NaN      0.000     0.000     0.000     0.000        3   Enumerable#detect
   NaN      0.000     0.000     0.000     0.000       44   <Class::File>#join
   NaN      0.000     0.000     0.000     0.000        6   Array#unshift
   NaN      0.000     0.000     0.000     0.000        3   Rack::Utils#clean_path_info
   NaN      0.000     0.000     0.000     0.000       39  *Hash#_get
   NaN      0.000     0.000     0.000     0.000        2   #<Class:0x006150c87103e8>#default_static_extension
   NaN      0.000     0.000     0.000     0.000       12   ActiveSupport::Configurable::ClassMethods#config
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActionController::Base>#default_static_extension
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::FileHandler#ext
   NaN      0.000     0.000     0.000     0.000        3   String#include?
   NaN      0.000     0.000     0.000     0.000        4   String#valid_encoding?
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::FileHandler#valid_path?
   NaN      0.000     0.000     0.000     0.000       57   String#gsub
   NaN      0.000     0.000     0.000     0.000        1   String#encoding
   NaN      0.000     0.000     0.000     0.000        1   URI::Parser#unescape
   NaN      0.000     0.000     0.000     0.000        1   <Module::URI>#parser
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::FileHandler#match?
   NaN      0.000     0.000     0.000     0.000        3   String#chomp
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Static#call
   NaN      0.000     0.000     0.000     0.000        1   Rack::Sendfile#call
   NaN      0.000     0.000     0.000     0.000        1   Rails::Engine#app
   NaN      0.000     0.000     0.000     0.000        3   String#initialize_copy
   NaN      0.000     0.000     0.000     0.000        1   Rails::Application#env_config
   NaN      0.000     0.000     0.000     0.000        1   Rails::Engine#call
   NaN      0.000     0.000     0.000     0.000       30   String#blank?
   NaN      0.000     0.000     0.000     0.000       23   Object#present?
   NaN      0.000     0.000     0.000     0.000        1   Rails::Application#build_original_fullpath
   NaN      0.000     0.000     0.000     0.000        1   Rails::Application#call
   NaN      0.000     0.000     0.000     0.000        8   Rack::Request#initialize
   NaN      0.000     0.000     0.000     0.000       20   Array#join
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#raw
   NaN      0.000     0.000     0.000     0.000        7   Hash#values
   NaN      0.000     0.000     0.000     0.000        4   String#strip
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#path
   NaN      0.000     0.000     0.000     0.000        8   String#=~
   NaN      0.000     0.000     0.000     0.000        3   Regexp#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Class::Regexp>#escape
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#secure?
   NaN      0.000     0.000     0.000     0.000        2   Rack::Test::Cookie#domain
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#valid?
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#expires
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#expired?
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Cookie#matches?
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#hash_for
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#for
   NaN      0.000     0.000     0.000     0.000        2   Rack::MockSession#cookie_jar
   NaN      0.000     0.000     0.000     0.000        1   Rack::MockSession#request
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#process_request
   NaN      0.000     0.000     0.000     0.000        1   StringIO#length
   NaN      0.000     0.000     0.000     0.000        1   StringIO#set_encoding
   NaN      0.000     0.000     0.000     0.000       32   String#force_encoding
   NaN      0.000     0.000     0.000     0.000        2   StringIO#initialize
   NaN      0.000     0.000     0.000     0.000        7   Fixnum#to_default_s
   NaN      0.000     0.000     0.000     0.000        7   Fixnum#to_s
   NaN      0.000     0.000     0.000     0.000        9   String#b
   NaN      0.000     0.000     0.000     0.000        1   <Class::Rack::MockRequest>#env_with_encoding
   NaN      0.000     0.000     0.000     0.000        1   <Class::Rack::MockRequest>#parse_uri_rfc2396
   NaN      0.000     0.000     0.000     0.000        1   <Class::Rack::MockRequest>#env_for
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#path_query
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#userinfo
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#to_s
   NaN      0.000     0.000     0.000     0.000        8   Hash#has_key?
   NaN      0.000     0.000     0.000     0.000       42   Hash#delete
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#headers_for_env
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#default_env
   NaN      0.000     0.000     0.000     0.000       12   String#[]
   NaN      0.000     0.000     0.000     0.000        5   <Class::URI::Generic>#default_port
   NaN      0.000     0.000     0.000     0.000        5   URI::Generic#default_port
   NaN      0.000     0.000     0.000     0.000        3   String#freeze
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_fragment
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_registry
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_opaque
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_query
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#set_path
